LOGICALREF,ITEMREF,MAINCODE,BARCODE,UNITLINEREF,SPECODE,SPECODE2,SPECODE3,SPECODE4,SPECODE5,SASIA,INFO,INFO2,PARENT,name,DATE_FILLIMI,DATA_FUNDIT,CMIMI_SH,NJESIA,VAT
376,37,N352-1L003A03642,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=451~https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_1.jpg~https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~33,https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_3.jpg~https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_4.jpg~https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_5.jpg~https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_6.jpg~https://nallan.eu/products/ARTSY/04.%20N352-1L003A036/N352_1L003A036_7.jpg,P,Papuçe Anatomike per Femra-ARTSY-Art36,00:00.0,00:00.0,16.5,PALË,18
377,47,N352-1L003A03736,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
378,48,N352-1L003A03737,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,11,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
379,49,N352-1L003A03738,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
380,50,N352-1L003A03739,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,2,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~ Papuçe Femra~39~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
381,51,N352-1L003A03740,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
382,52,N352-1L003A03741,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
383,53,N352-1L003A03742,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,12,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=452~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_1.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~33,https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_3.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_4.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_5.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_6.jpg~https://nallan.eu/products/ARTSY/05.%20N352-1L003A037/N352_1L003A037_7.jpg,P,Papuçe Anatomike per Femra-ARTSY-Art37,00:00.0,00:00.0,16.5,PALË,18
363,762,N352-1L003A03836,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~33,https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
364,763,N352-1L003A03837,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~33,https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
365,764,N352-1L003A03838,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~33,https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06. N352-1L003A038/N352_1L003A038_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
366,765,N352-1L003A03839,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~33,https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
367,766,N352-1L003A03840,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~33,https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
368,767,N352-1L003A03841,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~33,https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_7.jpg,,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
369,768,N352-1L003A03842,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ARTSY,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=269&product_id=453~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_1.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~33,https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_3.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_4.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_5.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_6.jpg~https://nallan.eu/products/ARTSY/06.%20N352-1L003A038/N352_1L003A038_7.jpg,P,Papuçe Anatomike per Femra-ARTSY-Art38,00:00.0,00:00.0,16.5,PALË,18
239,38,N352-1L003BLCK36,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~ Në Trend Femra~Papuçe Femra~36~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
240,39,N352-1L003BLCK37,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
241,54,N352-1L003BLCK38,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
242,55,N352-1L003BLCK39,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
243,56,N352-1L003BLCK40,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
244,57,N352-1L003BLCK41,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
245,59,N352-1L003BLCK42,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=478~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_1.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~33,https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_3.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_4.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_5.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_6.jpg~https://nallan.eu/products/PRIAM/02.%20N352-2L003BLCK/N352_1L003BLCK_7.jpg,P,Papuçe Anatomike per Femra-PRIAM-e zeze,00:00.0,00:00.0,16.5,PALË,18
263,111,N352-1L003DKBL36,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=479~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~33,https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg,,Papuçe Anatomike per Femra-PRIAM-Blue e erret,00:00.0,00:00.0,16.5,PALË,18
744,112,N352-1L003DKBL37,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,9,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=479~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~33,https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_3.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_4.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_5.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_6.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_7.jpg,,Papuçe Anatomike per Femra-PRIAM-Blue e erret,00:00.0,00:00.0,16.5,PALË,18
264,114,N352-1L003DKBL38,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=479~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~33,https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_3.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_4.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_5.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_6.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_7.jpg,,Papuçe Anatomike per Femra-PRIAM-Blue e erret,00:00.0,00:00.0,16.5,PALË,18
265,115,N352-1L003DKBL39,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,11,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=479~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~33,https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_3.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_4.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_5.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_6.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_7.jpg,,Papuçe Anatomike per Femra-PRIAM-Blue e erret,00:00.0,00:00.0,16.5,PALË,18
266,117,N352-1L003DKBL40,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,PRIAM,NALLAN,10,https://www.nallan.eu/index.php?route=product/product&path=275&product_id=479~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_1.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~33,https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_3.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_4.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_5.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_6.jpg~https://nallan.eu/products/PRIAM/03.%20N352-1L003DKBL/N352_1L003DKBL_7.jpg,,Papuçe Anatomike per Femra-PRIAM-Blue e erret,00:00.0,00:00.0,16.5,PALË,18
